Student_ID,Age,Gender,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Part_Time_Job,Study_Method,Diet_Quality,Internet_Quality,Extracurricular,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Final_Score
STU07521,21,Female,0.89,89.3,6.9,3.7,2,3.01,No,Offline,Poor,Good,No,1,High,6.5,61.22
STU07522,18,Male,3.81,90.8,5.6,6.7,4.9,3.39,Yes,Offline,Average,Good,No,2,Middle,4,81.94
STU07523,18,Male,3.89,89,9.1,6.4,5.8,3.12,No,Offline,Poor,Good,No,2,Low,4.4,84.87
STU07524,24,Male,4.13,73.5,5.2,5.3,3.8,1.5,No,Offline,Average,Excellent,Yes,2,High,4.2,78.5
STU07525,17,Female,2.43,79.2,6.3,4.2,2.8,2.23,No,Hybrid,Average,Good,Yes,1,Middle,5.9,76.95
STU07526,18,Male,5.84,64.5,6.4,4.1,4.8,3.26,No,Hybrid,Average,Good,Yes,2,High,6.4,91.86
STU07527,22,Female,3.18,79.3,8.6,2.2,1.6,3.45,Yes,Offline,Poor,Average,Yes,2,Low,2.4,97.55
STU07528,18,Male,8.64,82.4,7,7.5,4.4,2.34,No,Offline,Good,Excellent,Yes,3,Middle,4.2,95.85
STU07529,21,Male,4.18,75.8,7,2.2,2.6,2.67,No,Hybrid,Poor,Average,No,0,Low,2.7,75.76
STU07530,20,Female,3.99,86.8,7.7,7.1,4.3,3.51,No,Online,Average,Excellent,Yes,1,Middle,2.8,84.02
STU07531,24,Male,3.5,86.6,7.9,5.5,3.1,3.45,No,Offline,Poor,Average,No,4,High,5.3,83.06
STU07532,20,Female,6.09,79.7,7.2,5.7,4.9,2.96,No,Hybrid,Poor,Average,Yes,2,Middle,4.2,84.71
STU07533,23,Male,5.6,90.6,8,8,4.9,3.23,No,Online,Poor,Excellent,No,1,Low,2.6,86.48
STU07534,23,Male,3,79.3,7.4,4.6,3.4,3.13,No,Offline,Poor,Poor,No,2,Middle,4.9,77.12
STU07535,23,Male,0.77,83.3,6.3,5.1,2.5,3.15,Yes,Online,Good,Excellent,No,0,High,6.5,71.88
STU07536,21,Female,4.21,94.1,6.2,5.6,5.2,2.75,Yes,Hybrid,Poor,Average,Yes,0,High,3.3,67.4
STU07537,22,Female,3.25,99.3,7,3.3,4.9,2.47,Yes,Hybrid,Average,Excellent,No,2,Low,7.7,73.13
STU07538,18,Female,4.93,65.3,5.6,4.9,4.4,3.22,No,Offline,Average,Good,No,1,High,5.3,83.86
STU07539,21,Male,3.17,76.7,6.9,6.1,5.4,3.25,Yes,Hybrid,Average,Good,No,1,Middle,6.2,70.86
STU07540,17,Female,5.53,68.5,7.1,3.6,4.6,3.18,No,Online,Average,Average,No,2,Low,3.9,91.41
STU07541,24,Female,2.63,81.2,7.7,5.2,3.5,3.12,No,Online,Poor,Poor,No,2,Middle,6.7,89.16
STU07542,20,Female,5.44,81,7.5,4.6,5.9,3.34,Yes,Hybrid,Average,Excellent,Yes,0,Middle,5.6,87.52
STU07543,23,Female,4.46,82.5,7.2,8,3,2.77,No,Online,Average,Average,No,1,High,4.2,79.1
STU07544,19,Female,6.83,66.2,9.8,4.8,4,3.85,Yes,Offline,Average,Average,No,3,Middle,4.7,96.57
STU07545,17,Male,4.64,82.3,4.7,4,4.1,3.03,No,Offline,Average,Good,No,0,High,3.1,87.01
STU07546,23,Female,6.18,71.5,7.6,2,2.5,3.3,No,Offline,Average,Good,No,1,High,3,99.29
STU07547,22,Male,4.33,68.6,4,6,2.3,2.69,No,Hybrid,Good,Average,No,0,Middle,7.5,70.42
STU07548,17,Female,4.52,79.1,6.3,2.6,3.7,2.4,No,Online,Good,Average,Yes,3,Middle,4.3,93.87
STU07549,21,Male,3.55,77,7.3,5.5,3.6,2.81,No,Offline,Poor,Average,No,0,High,6.5,68.07
STU07550,18,Male,2.34,85.3,10,2.9,5.8,3.49,No,Offline,Average,Excellent,No,2,Middle,6.4,80.45
STU07551,20,Male,5.3,72.9,6.1,5.5,6.4,2.56,No,Offline,Good,Poor,No,2,High,5.5,80.54
STU07552,24,Male,4.88,90.6,6.4,3.7,3.9,2.45,No,Hybrid,Average,Excellent,No,2,Low,2.5,94.78
STU07553,22,Male,8.07,74,6.5,9.8,3.7,2.64,No,Offline,Average,Average,No,1,High,6.4,91.81
STU07554,22,Female,5.86,69.8,8.8,3.8,4.7,3.48,No,Offline,Poor,Average,No,1,High,4.9,87.64
STU07555,19,Female,8.64,67.5,6.8,4.3,3.1,3.23,No,Hybrid,Average,Good,Yes,3,High,4.7,93.12
STU07556,17,Female,8.81,77.6,9.3,2.2,5.5,3.56,No,Offline,Average,Poor,No,4,Low,3.4,99.67
STU07557,19,Female,5.48,98.2,7.7,5.2,4.1,1.99,Yes,Offline,Good,Good,No,0,Middle,6.9,72.06
STU07558,18,Male,2.93,80.3,6.8,5.9,6.3,2.19,No,Offline,Average,Excellent,No,2,Low,8.1,71.71
STU07559,23,Female,4.51,69.6,7,2.7,7.8,3.2,No,Hybrid,Average,Poor,No,3,Low,3.5,89.57
STU07560,18,Male,7,68.2,8,7.1,4.4,3.05,No,Online,Poor,Good,No,2,Middle,5.3,94.14
STU07561,23,Female,4.86,78.7,4.8,9,1.4,2.87,No,Hybrid,Poor,Average,No,0,High,5.1,73.71
STU07562,19,Male,7.16,66.4,6.7,3.1,3.7,2.8,No,Online,Average,Average,Yes,1,Middle,1.1,89.06
STU07563,20,Male,4.25,100,6.4,7.9,5.2,2.8,Yes,Offline,Average,Average,Yes,3,Middle,2.9,74.34
STU07564,18,Male,5.18,77.8,7.6,4.5,5.5,3.36,Yes,Online,Average,Excellent,No,2,High,5.4,77.97
STU07565,19,Male,6.83,72.2,7.9,2,3.3,2.93,No,Hybrid,Average,Average,Yes,4,Middle,4.9,98.97
STU07566,17,Male,6.3,84.3,8.5,3.9,0.9,2.04,Yes,Hybrid,Average,Excellent,No,3,High,4.4,97.08
STU07567,19,Male,5.66,69.5,7.3,8.8,2.8,2.84,No,Hybrid,Average,Good,No,1,High,6.2,74.88
STU07568,19,Female,5.49,72,6.7,4.2,4.6,2.29,No,Hybrid,Good,Poor,Yes,2,High,8.1,86.5
STU07569,21,Female,6.15,73.5,7.4,1.5,4.5,2.65,No,Hybrid,Average,Good,No,4,Low,5.1,85.64
STU07570,18,Male,4.84,73.7,7.4,5.3,4.1,3.24,No,Offline,Average,Excellent,No,0,High,5.1,67.7
STU07571,24,Male,6.99,80.3,7.2,4.3,6,3.13,No,Offline,Poor,Good,Yes,3,Middle,3.2,99.08
STU07572,20,Female,3.84,77.8,6.1,3.9,3.4,3.13,Yes,Hybrid,Poor,Good,Yes,1,Middle,7.4,75.2
STU07573,20,Male,11.03,75.8,8.5,6.6,5.7,3.1,No,Offline,Average,Excellent,No,0,High,2.3,87.46
STU07574,21,Female,5.47,92.1,7,4.1,5.7,2.35,No,Offline,Average,Average,Yes,1,Low,5.6,93.46
STU07575,23,Male,3.34,57.4,4.8,4.2,7,3.12,Yes,Offline,Good,Excellent,Yes,0,Middle,6.2,56.98
STU07576,22,Female,1.78,89.4,6,2.4,4.5,3.41,No,Offline,Average,Excellent,Yes,2,Middle,3.5,78.57
STU07577,23,Female,3.2,68.7,9.1,2,5.5,2.82,Yes,Hybrid,Good,Good,Yes,3,Low,2.2,84.24
STU07578,20,Female,5.79,91.3,6.2,6.3,1.4,3.05,No,Hybrid,Average,Excellent,No,0,Low,7,77.58
STU07579,19,Female,4.03,82.2,8.6,3.3,5.6,2.49,Yes,Online,Good,Good,Yes,2,High,3.3,81.39
STU07580,21,Male,7.31,64.2,7.5,7.3,4.1,2.73,No,Hybrid,Good,Good,No,2,Low,3.6,97.84
STU07581,17,Male,4.3,67.7,5.6,7.7,5.5,3.82,No,Offline,Poor,Good,Yes,1,High,3.8,71.07
STU07582,18,Female,2.91,76.9,6.6,6.1,5.2,2.6,Yes,Online,Average,Average,No,1,Middle,8.9,61.38
STU07583,18,Female,4.36,65.7,8,4.7,4.4,2.86,Yes,Offline,Average,Good,Yes,3,Middle,4.6,82.74
STU07584,24,Male,3.91,72.6,6.9,6.6,5.5,1.74,Yes,Hybrid,Average,Average,No,0,High,4.6,51.44
STU07585,18,Female,4.59,94.8,7.7,4.5,3,1.99,No,Hybrid,Average,Good,No,0,Middle,4,80.7
STU07586,19,Male,2.69,74.3,7.8,5.4,5.2,3.65,Yes,Hybrid,Average,Average,No,1,Middle,7.6,67.01
STU07587,17,Male,4.7,82.3,6,6.1,2.1,3.27,No,Offline,Good,Average,No,3,Low,2.7,86.96
STU07588,21,Female,1.22,76.7,5.8,5.9,3.1,2.58,No,Online,Poor,Average,No,1,Middle,5.7,55.63
STU07589,21,Male,5.25,80.4,6.1,7.6,5,2.93,Yes,Online,Poor,Excellent,No,2,Middle,7.2,69.32
STU07590,18,Female,4.71,81.1,7.1,2.3,4,2.48,No,Online,Good,Average,Yes,2,Middle,4.4,91.43
STU07591,17,Male,4.67,90.3,7.8,2.8,3.1,2.8,No,Online,Average,Good,No,1,Middle,1.5,99.76
STU07592,17,Male,3.35,96.3,8.1,5,3.5,3.28,No,Online,Average,Average,Yes,3,Middle,4.2,91.62
STU07593,17,Female,4.87,88,4.5,1,3.5,2.23,No,Hybrid,Average,Good,No,1,High,3.3,97.27
STU07594,20,Female,5.38,58.7,7.8,5.2,5.4,2.94,No,Hybrid,Poor,Average,No,2,Middle,4.8,79.49
STU07595,20,Male,1.5,72.1,7.5,3.2,4.7,3.42,No,Offline,Good,Average,No,1,High,7,66.05
STU07596,18,Male,6.93,94.1,6.3,3.2,1.6,2.43,Yes,Online,Good,Good,Yes,2,Middle,4,95.82
STU07597,17,Male,4.68,85.6,8.3,4.4,6.4,2.9,Yes,Offline,Average,Good,Yes,2,High,3.6,94.05
STU07598,22,Male,5.95,84.5,6.9,4.2,3.3,3.31,No,Hybrid,Average,Average,Yes,2,Middle,3.7,91.58
STU07599,17,Female,8.03,88.4,8.7,5.7,4.4,2.93,No,Offline,Average,Good,Yes,2,Middle,5.1,97.19
STU07600,21,Female,2.51,73.8,7,4,3.1,2.92,No,Offline,Average,Excellent,Yes,0,Middle,4.3,69.2
STU07601,21,Male,3,71,7.2,5.7,2,2.72,Yes,Hybrid,Average,Average,Yes,1,Middle,1.8,73.81
STU07602,18,Male,3.07,72.5,9.2,6.8,6.3,2.9,No,Online,Average,Poor,No,1,High,5.5,61.71
STU07603,22,Female,5.07,80.4,5.7,5.7,6.9,2.56,Yes,Offline,Good,Good,No,4,Low,4.2,94.82
STU07604,17,Female,2.98,83.7,6.6,5.1,4.7,2.83,No,Online,Average,Poor,No,0,Low,4.7,70.09
STU07605,23,Female,3.26,90.7,9,6.8,4.7,3.24,No,Online,Good,Excellent,No,3,High,3.3,88.18
STU07606,22,Female,8.48,85.8,8.2,5.1,5.2,2.51,Yes,Offline,Average,Good,No,1,Middle,3.3,92.54
STU07607,24,Male,4.5,77.3,5.4,7.6,1.7,3.65,No,Offline,Average,Good,No,1,Middle,3.9,91.13
STU07608,18,Female,5.82,88.7,7.5,6.6,4.8,2.18,No,Offline,Poor,Good,No,1,Middle,2.5,82.73
STU07609,21,Non-Binary,7.02,72.6,7.8,3.7,6.4,3.56,Yes,Online,Average,Good,Yes,1,Middle,4.5,97.53
STU07610,23,Female,7.93,84.2,7.4,4.5,4,2.67,No,Hybrid,Average,Poor,No,1,Middle,1,98.05
STU07611,21,Male,2.15,78.6,5.6,1.1,5.2,2.46,No,Offline,Average,Excellent,No,2,High,6.9,58.31
STU07612,20,Male,5.79,79.8,8.9,2.4,1.7,3.92,No,Hybrid,Good,Good,Yes,2,Middle,4.1,95.92
STU07613,18,Male,6.55,75.7,5.1,2,3.6,2.59,No,Offline,Average,Average,No,4,Middle,4.5,93.08
STU07614,18,Female,7.25,82.3,5.6,3.1,4.5,2.68,Yes,Hybrid,Good,Good,Yes,1,High,1,92.88
STU07615,17,Male,3.68,69.4,4.9,5.3,2.7,2.77,No,Online,Poor,Average,Yes,0,High,5.5,74.56
STU07616,17,Male,4.16,75.3,6.1,5.8,3.9,2.26,No,Hybrid,Poor,Poor,No,3,Middle,4.1,76.13
STU07617,20,Female,5.4,82.8,8.2,3.4,4.7,2.67,No,Offline,Poor,Good,Yes,1,Middle,6.3,91.02
STU07618,23,Male,5.12,87.6,7.3,6.1,3.6,2.69,Yes,Hybrid,Poor,Good,Yes,1,Middle,6.5,61.27
STU07619,24,Male,4.37,70.4,7.1,6.8,3.9,2.91,Yes,Offline,Poor,Good,Yes,0,High,4,62.8
STU07620,19,Male,3.8,90.6,7.6,6.4,3.7,2.24,Yes,Offline,Poor,Average,No,1,High,2.5,74.96
STU07621,22,Male,4.77,89.7,8.4,3.6,5.2,3.3,Yes,Offline,Poor,Good,Yes,1,Middle,2.4,99.93
STU07622,19,Male,4.45,87.1,8.1,2.7,4.4,2.05,No,Online,Poor,Poor,No,1,High,5.9,79.43
STU07623,19,Female,5.52,87.3,5.3,3.3,5.3,2.8,No,Offline,Good,Good,Yes,2,Middle,5.4,94.4
STU07624,18,Female,3.77,89.8,7.1,8.6,6.9,1.86,No,Offline,Good,Good,No,0,High,6.7,54.19
STU07625,22,Male,2.97,78.3,6.6,3,5.1,3.05,Yes,Hybrid,Average,Good,No,2,High,4.5,83.85
STU07626,18,Male,4.1,64.1,7.8,6.3,5.8,2.48,No,Online,Average,Excellent,Yes,2,High,4.2,79.34
STU07627,24,Female,4.59,70.9,7.9,5.2,2.6,1.91,No,Online,Good,Excellent,Yes,2,High,4.9,75.4
STU07628,22,Male,7.15,89.9,5.7,7.7,5,3.38,No,Offline,Average,Excellent,Yes,2,Middle,5.5,94.36
STU07629,21,Male,4.22,77,5.6,6.4,5.8,3.1,Yes,Offline,Average,Excellent,No,0,Low,5.2,64.78
STU07630,18,Female,0.81,94.1,9.3,6.2,2.7,2.76,No,Hybrid,Good,Good,Yes,2,Middle,5.7,78.78
STU07631,18,Male,9.43,89.7,3.7,4.9,5.3,3.09,No,Offline,Average,Excellent,Yes,2,High,2.7,97.5
STU07632,18,Male,7.45,76.2,8.8,5.2,5.4,2.66,No,Hybrid,Poor,Excellent,Yes,2,High,5.4,92.49
STU07633,23,Male,6.21,93,8,2.9,3.5,2.79,No,Hybrid,Good,Good,Yes,3,Middle,4.6,93.8
STU07634,20,Female,5.99,56.4,8.9,5,3.9,3.28,Yes,Online,Poor,Poor,Yes,1,Low,5.7,86.54
STU07635,18,Male,5.11,89.7,4.3,3.5,6.1,2.61,No,Hybrid,Average,Poor,No,3,Middle,7.2,84.4
STU07636,24,Male,8.55,85.6,4.1,5,4.7,3.22,Yes,Hybrid,Average,Excellent,No,2,Middle,1,92.57
STU07637,17,Male,2.59,78.2,6.6,6.5,3.7,3.26,Yes,Hybrid,Average,Good,Yes,1,Low,7,62.08
STU07638,17,Female,6.54,73.1,6.2,5.1,2.1,3.33,No,Offline,Average,Excellent,No,2,High,4.1,99.63
STU07639,22,Male,6.56,71.7,8.2,2.5,3.1,3.09,Yes,Hybrid,Poor,Average,No,3,Middle,4.7,89.43
STU07640,21,Male,9.82,71.1,6.9,3.6,5.2,2.53,No,Offline,Good,Average,No,3,Middle,4.1,93.42
STU07641,20,Female,4.87,82.2,6.6,3.7,5.5,2.76,Yes,Hybrid,Poor,Good,No,2,Low,4.4,89.84
STU07642,23,Female,8.13,77.7,5,3.5,4.5,3.6,No,Online,Poor,Excellent,No,4,High,4.2,95.26
STU07643,22,Male,5.92,71.9,7.6,6.8,3.9,2.67,No,Online,Average,Poor,No,0,Middle,5.9,81.8
STU07644,17,Male,3.05,73.1,7.4,1,2,3.78,Yes,Hybrid,Good,Excellent,No,4,Middle,4.7,98.01
STU07645,20,Female,2.83,87.6,6.9,8,3.1,2.68,No,Offline,Poor,Good,Yes,2,Middle,5.7,64.28
STU07646,20,Female,7.47,80.5,7.6,3.5,4.2,2.42,Yes,Online,Good,Average,Yes,0,Low,3.4,94.48
STU07647,21,Male,2.67,75.3,6.5,5.8,2.5,3.5,No,Online,Average,Average,Yes,2,High,4.9,77.28
STU07648,24,Male,4.47,92.1,6.4,5.9,0.9,3.09,No,Offline,Poor,Poor,No,3,High,3.1,94.45
STU07649,20,Male,8.43,85.4,7.3,2.4,1.8,2.84,Yes,Offline,Average,Poor,Yes,3,High,6.2,96.34
STU07650,18,Male,3.14,74.7,5.5,6.7,4.1,4,No,Offline,Good,Good,No,0,Low,2.3,87.11
STU07651,20,Female,6.21,88.6,7.8,3.5,3.9,2.7,No,Offline,Good,Poor,Yes,3,Low,5.3,87.39
STU07652,21,Male,8.99,74,5.5,6.2,4.2,2.4,No,Hybrid,Good,Average,No,3,Middle,5,91.88
STU07653,22,Female,8.18,79.2,8.4,4.6,6.5,2.43,Yes,Online,Poor,Excellent,Yes,1,Low,3.9,79.43
STU07654,21,Female,6.66,87.6,6,3.6,2.6,3.12,No,Offline,Average,Good,No,3,High,4,96.3
STU07655,23,Male,3.59,87.5,4.1,9.3,4.9,3.19,No,Online,Poor,Good,No,0,Middle,8.3,53.84
STU07656,21,Male,8.74,74.6,8.2,6.3,3.8,2.97,No,Offline,Good,Average,Yes,3,Middle,3.8,85.14
STU07657,17,Female,6.09,94.6,6.3,1.1,3.4,2.97,Yes,Online,Average,Excellent,Yes,2,Low,6.1,88.68
STU07658,18,Male,5.19,87.7,6,4.9,5.3,3.43,No,Offline,Average,Excellent,No,2,High,5.4,93.72
STU07659,24,Female,2.88,87.2,6,2.3,4.6,2.68,No,Online,Average,Good,Yes,1,High,4.1,72.34
STU07660,17,Non-Binary,0.7,82.3,5.8,4.9,2,3.18,No,Hybrid,Good,Excellent,No,0,Low,3,79.9
STU07661,22,Male,5.85,77.5,6.7,8.9,1.6,3.02,Yes,Offline,Average,Excellent,No,2,Middle,4.2,90.85
STU07662,19,Male,4.15,78.3,8.2,5.2,3.9,2.99,No,Hybrid,Good,Good,No,2,Middle,2.4,86.64
STU07663,22,Male,1.62,96.4,7.5,1.4,3.4,3,Yes,Offline,Poor,Good,No,3,Middle,1,87.42
STU07664,18,Female,6.89,85.1,6.1,6.1,2.8,2.16,No,Online,Average,Average,No,3,High,2.9,95.82
STU07665,20,Female,5.57,75.3,9.8,6.8,4.2,2.41,No,Offline,Average,Average,No,0,Middle,8.1,77.87
STU07666,21,Female,3.84,79,7.6,1.8,4.8,2.96,No,Offline,Poor,Poor,No,3,High,4,80.59
STU07667,19,Female,4.24,68.7,6.7,3.5,5.7,2.86,Yes,Hybrid,Average,Poor,Yes,3,High,5.2,81.17
STU07668,18,Male,6.19,76.4,5.8,7.2,4,2.73,No,Offline,Poor,Average,Yes,1,High,6.4,69.11
STU07669,17,Female,6.12,58.5,9.1,6.5,3.8,1.94,No,Offline,Poor,Excellent,Yes,1,Middle,4.8,76.93
STU07670,21,Female,3.25,63,6.1,1,3.9,3.07,No,Offline,Poor,Average,No,1,High,4.6,73.46
STU07671,22,Female,6.92,71.8,8,5.4,1.9,2.72,No,Offline,Poor,Excellent,Yes,2,Middle,5.4,96.03
STU07672,17,Male,4.69,100,6.5,5,3,2.06,Yes,Hybrid,Good,Good,No,2,Low,3.8,93.4
STU07673,18,Female,3.05,79,6,4.7,4.4,3.87,No,Hybrid,Poor,Average,Yes,2,Middle,3.5,95.9
STU07674,18,Female,4.82,84.8,5.7,7.3,4.7,3.58,Yes,Offline,Average,Good,No,1,Middle,5.8,80.88
STU07675,22,Female,5.15,75.2,7.7,2.2,5,3.14,Yes,Offline,Average,Average,Yes,3,High,2.7,86.38
STU07676,19,Female,7.43,100,8.8,5.8,3.8,2.9,Yes,Online,Average,Excellent,Yes,3,Middle,1.5,99.78
STU07677,22,Female,6.45,86.9,8.4,7.6,4.5,2.27,No,Online,Good,Excellent,Yes,1,Low,1.5,91.13
STU07678,20,Female,0.56,75,8.5,6.3,5,3.66,No,Online,Poor,Poor,Yes,1,Middle,6.9,59.06
STU07679,17,Female,2.6,76.2,6.9,6.6,4.6,3.68,No,Online,Poor,Excellent,No,1,High,5.6,61.82
STU07680,19,Female,6.67,80.2,8.3,1.6,4.7,2.02,No,Hybrid,Average,Good,No,2,High,4.7,97.61
STU07681,21,Male,5.63,70.1,8.1,6.5,4.5,2.74,No,Online,Poor,Poor,Yes,3,Middle,4.1,89.74
STU07682,23,Male,3.14,77.8,8.2,5.3,3.4,2.8,No,Hybrid,Poor,Good,No,2,Low,1.8,92.28
STU07683,20,Male,4.05,84.7,5.4,6.4,4.6,2.68,No,Hybrid,Average,Good,Yes,1,Low,4.4,75.45
STU07684,19,Female,8.32,65.1,5.2,5.3,3.4,2.59,Yes,Offline,Good,Average,Yes,2,Middle,5.1,93.56
STU07685,23,Female,0.3,92.3,7.8,3.9,1.8,2.65,No,Offline,Average,Good,No,2,High,4.6,74.58
STU07686,23,Non-Binary,7.58,92.4,5,5.3,3.3,2.82,No,Offline,Average,Poor,Yes,2,High,5.9,88.17
STU07687,17,Male,7.23,81.7,6.5,4.9,5.3,3.64,No,Offline,Average,Good,No,2,High,3.6,86.19
STU07688,18,Male,3.87,86.8,7.5,6.4,3.5,2.57,No,Hybrid,Average,Poor,No,2,Middle,6.6,67.07
STU07689,21,Male,4.53,82.8,7.8,5.2,6.8,3.7,No,Online,Average,Excellent,Yes,1,High,1,94.64
STU07690,22,Male,5.81,74.9,8.4,5,2,2.98,Yes,Online,Average,Good,No,1,Middle,3.7,89.34
STU07691,17,Female,5.24,88.8,8.2,3.5,2.8,3.43,No,Online,Average,Average,Yes,3,Low,2.8,99.21
STU07692,20,Male,5.92,82.9,7,3.3,6.4,2.94,No,Hybrid,Average,Average,No,4,High,2.1,86.48
STU07693,24,Female,7.48,77.1,7.3,4.5,6.3,2.61,No,Hybrid,Average,Average,No,3,Low,5.6,90.98
STU07694,23,Female,3.8,67,8.7,3.1,5.4,2.96,No,Offline,Average,Good,No,3,Middle,4.3,71.36
STU07695,20,Male,5.07,75.1,5.4,6,4.8,3.01,No,Hybrid,Good,Poor,Yes,1,Middle,4.1,71.24
STU07696,23,Female,5.99,91,5.2,2.2,4.2,2.96,Yes,Online,Average,Excellent,Yes,2,Low,5.5,96.92
STU07697,18,Male,4.2,87,6.7,1,1.8,2.84,No,Offline,Poor,Excellent,No,2,Low,4.2,90.84
STU07698,24,Male,5.01,75.9,9,3.9,4.1,3.17,No,Offline,Average,Good,No,3,Middle,4.7,97.12
STU07699,18,Female,8,93.7,8.9,5.4,3.7,3.02,Yes,Online,Poor,Average,No,1,High,1,99.54
STU07700,21,Female,0.96,77.9,8.5,4.1,4.8,2.94,No,Offline,Poor,Average,Yes,1,Low,4.4,87.05
STU07701,22,Male,5.65,79.7,7.6,3.9,2.6,3.24,Yes,Offline,Average,Good,No,2,Middle,7.3,63.74
STU07702,21,Male,3.99,79.1,7.4,5.6,3.1,3.16,Yes,Offline,Average,Good,No,1,Middle,5.6,95.76
STU07703,18,Male,2.79,66,4.9,8.5,2.7,1.9,Yes,Online,Average,Good,Yes,0,Low,5,90.02
STU07704,18,Male,4.61,83.9,7.5,3.9,3.6,2.82,No,Hybrid,Good,Good,No,2,Low,5,96.23
STU07705,20,Non-Binary,5.82,89.2,6.9,7.3,2.1,2.79,No,Offline,Average,Average,Yes,2,Middle,3.5,98.32
STU07706,18,Female,6.73,78.4,7,7,3.7,2.66,No,Offline,Average,Excellent,Yes,3,Middle,6.1,51.67
STU07707,24,Male,3.54,100,8,3.9,4.5,2.76,No,Online,Poor,Poor,Yes,2,Middle,1.1,91.96
STU07708,24,Female,6.38,67.7,9.3,4.9,4.8,3.65,No,Online,Good,Good,No,1,High,4.2,82.93
STU07709,19,Male,7.99,82.5,8.4,2.2,3.4,2.9,Yes,Online,Poor,Good,No,3,Low,4,84.64
STU07710,23,Male,5.44,77.6,8.6,7.3,3.9,3.07,Yes,Offline,Average,Poor,No,1,High,2.8,91.74
STU07711,17,Female,6.53,86.2,7.7,2,2.7,3.12,Yes,Online,Poor,Good,Yes,2,Middle,3.3,73.52
STU07712,18,Female,6.02,81.7,8.5,4,4.2,2.53,Yes,Hybrid,Poor,Excellent,Yes,1,Middle,4.1,94.95
STU07713,21,Female,6.41,85,6.9,4.2,5.6,3.27,Yes,Online,Good,Good,No,1,High,1.5,70.82
STU07714,22,Female,3.18,72.8,7.4,5,2.1,2.79,No,Hybrid,Average,Poor,No,1,Middle,3,91.4
STU07715,23,Female,7.53,84.2,7.4,3.1,4.9,3.76,No,Offline,Good,Average,No,2,Low,3.7,75.27
STU07716,23,Male,6.01,87.5,10,5.6,4.3,2.77,No,Online,Good,Average,Yes,1,Low,2.3,87.71
STU07717,22,Female,8.77,78.8,4.4,3.1,2,2.7,Yes,Offline,Good,Average,No,4,High,2.7,98.38
STU07718,22,Non-Binary,6.74,63.4,6.6,5.3,5.3,3.58,No,Hybrid,Average,Excellent,No,2,Low,3.8,93.26
STU07719,23,Male,3.34,63.7,6.4,3.7,2,3.4,No,Hybrid,Average,Good,No,2,Middle,2.2,96.92
STU07720,19,Female,7.44,69.3,6.6,7.3,3.6,1.93,No,Offline,Average,Average,No,1,Middle,4.5,82.42
STU07721,21,Female,7.86,79.8,7.4,5.5,5.7,2.93,No,Hybrid,Average,Excellent,No,0,Middle,4.4,90.65
STU07722,19,Male,7.23,65.6,7.8,4.9,4.3,3.44,Yes,Hybrid,Good,Good,No,2,High,5.5,85.08
STU07723,18,Female,4.51,78.6,5.8,3.3,3.5,3.44,Yes,Offline,Average,Average,No,1,Middle,2.1,90.77
STU07724,17,Male,4.28,80,5.8,7,3.6,2.71,No,Online,Poor,Average,No,2,Middle,4.6,67.31
STU07725,22,Female,7.82,68.8,7.8,6.3,3.8,2.89,No,Hybrid,Average,Average,Yes,2,Middle,4.6,94.63
STU07726,24,Male,3.56,86.5,8,4.7,4.5,4,No,Offline,Average,Excellent,No,4,Low,1.7,90.47
STU07727,21,Female,6.87,68.5,9.6,5,3.5,2.83,No,Hybrid,Average,Good,No,3,Middle,3.7,96.34
STU07728,22,Male,5.39,82.6,8.2,5.6,5.1,3.3,No,Offline,Good,Excellent,Yes,1,High,4.3,85.53
STU07729,19,Male,3.8,98,7,2,5.4,3.33,No,Offline,Poor,Average,No,0,Middle,1,96.11
STU07730,20,Male,4.37,65,5.3,5.4,1.9,3.33,Yes,Offline,Good,Excellent,No,2,High,4.4,72.78
STU07731,18,Female,4.04,78.3,7.4,5.2,3,2.71,No,Online,Poor,Poor,Yes,0,Low,5.9,68.99
STU07732,17,Female,6.13,92.4,6.7,2.6,2.5,2.69,No,Online,Average,Excellent,No,2,High,3.3,96.4
STU07733,18,Female,3.79,79.9,6.3,3.3,4,3.01,Yes,Offline,Average,Excellent,Yes,3,Middle,3.8,81.74
STU07734,20,Female,4.95,70.9,7.4,6.3,3,3.05,No,Offline,Poor,Average,No,2,High,4.9,79.82
STU07735,17,Male,4.64,78,6.5,8.9,3.3,3.17,No,Online,Good,Good,No,2,Middle,6.3,78.35
STU07736,20,Male,5.9,64.9,5.8,7.8,4.5,3.39,No,Online,Average,Good,No,2,Middle,5.8,75.62
STU07737,18,Female,7.14,76,6.3,7.2,2.8,2.37,Yes,Online,Good,Excellent,No,3,High,2.4,97.18
STU07738,19,Male,2.15,80.8,8.2,5.6,2.2,2.4,Yes,Online,Poor,Average,No,2,High,3.3,67.19
STU07739,23,Non-Binary,5.95,73.5,7.6,2.3,2.5,3.38,No,Offline,Average,Good,No,1,Middle,5.2,83.11
STU07740,18,Female,3.72,77.4,9.8,8.5,3.4,3.2,Yes,Offline,Good,Excellent,Yes,1,Middle,3.1,76.63
STU07741,18,Male,4.71,61.2,7.2,3.9,5.1,2.39,Yes,Offline,Poor,Good,No,0,Middle,5.1,61.9
